RegionSet,Region,Metric,Weighting,Year,Value,Ncells
GBD,"Asia, South",AnnualMean,pop,2000,33.964094513619,503
GBD,"Asia, South",AnnualMean,pop,2001,34.7301062944822,503
GBD,"Asia, South",AnnualMean,pop,2002,37.8293976517371,503
GBD,"Asia, South",AnnualMean,pop,2003,41.306898754952,503
GBD,"Asia, South",AnnualMean,pop,2004,38.3026052701703,503
GBD,"Asia, South",AnnualMean,pop,2005,37.4082627010284,503
GBD,"Asia, South",AnnualMean,pop,2006,39.9798618003255,503
GBD,"Asia, South",AnnualMean,pop,2007,42.4291570276192,503
GBD,"Asia, South",AnnualMean,pop,2008,44.4669818828716,503
GBD,"Asia, South",AnnualMean,pop,2009,42.511519982682,503
GBD,"Asia, South",AnnualMean,pop,2010,40.6457334439002,503
GBD,"Asia, South",AnnualMean,pop,2011,39.1854648642815,503
GBD,"Asia, South",AnnualMean,pop,2012,44.2515577671481,503
GBD,"Asia, South",AnnualMean,pop,2013,35.3020093037842,503
GBD,"Asia, South",AnnualMean,pop,2014,40.9609900642434,503
GBD,"Asia, South",AnnualMean,pop,2015,38.1351466509647,503
GBD,"Asia, South",AnnualMean,pop,2016,33.4061165461233,503
GBD,"Asia, South",AnnualMean,pop,2017,44.5702285921268,503
GBD,"Asia, South",AnnualMean,pop,2018,46.6293003753846,503
GBD,"Asia, South",AnnualMean,pop,2019,43.8152131645122,503
GBD,"Asia, South",AnnualMean,pop,2020,43.3061639948915,503
GBD,"Asia, South",AnnualMean,pop,2021,44.1816727133663,503
GBD,"Asia, South",AnnualMean,pop,2022,49.4617136038202,503
GBD,"Asia, South",OSDMA8,pop,1990,38.4875993879098,503
GBD,"Asia, South",OSDMA8,pop,1991,42.0419562184463,503
GBD,"Asia, South",OSDMA8,pop,1992,40.8339306642465,503
GBD,"Asia, South",OSDMA8,pop,1993,41.8951533255975,503
GBD,"Asia, South",OSDMA8,pop,1994,42.5976844861267,503
GBD,"Asia, South",OSDMA8,pop,1995,43.4852589872912,503
GBD,"Asia, South",OSDMA8,pop,1996,43.9460300212141,503
GBD,"Asia, South",OSDMA8,pop,1997,45.3643935657066,503
GBD,"Asia, South",OSDMA8,pop,1998,46.4801130038073,503
GBD,"Asia, South",OSDMA8,pop,1999,49.5515824195142,503
GBD,"Asia, South",OSDMA8,pop,2000,40.8816289261638,503
GBD,"Asia, South",OSDMA8,pop,2001,41.9646291099336,503
GBD,"Asia, South",OSDMA8,pop,2002,42.2310592794289,503
GBD,"Asia, South",OSDMA8,pop,2003,50.3750844182785,503
GBD,"Asia, South",OSDMA8,pop,2004,44.0161677127825,503
GBD,"Asia, South",OSDMA8,pop,2005,42.5401663610563,503
GBD,"Asia, South",OSDMA8,pop,2006,45.7464074449203,503
GBD,"Asia, South",OSDMA8,pop,2007,48.1735686137961,503
GBD,"Asia, South",OSDMA8,pop,2008,50.8665214056658,503
GBD,"Asia, South",OSDMA8,pop,2009,50.0384285450292,503
GBD,"Asia, South",OSDMA8,pop,2010,46.6199138084708,503
GBD,"Asia, South",OSDMA8,pop,2011,46.1914834102818,503
GBD,"Asia, South",OSDMA8,pop,2012,52.20316051574,503
GBD,"Asia, South",OSDMA8,pop,2013,42.8867901782853,503
GBD,"Asia, South",OSDMA8,pop,2014,50.4982343059089,503
GBD,"Asia, South",OSDMA8,pop,2015,45.7599725953753,503
GBD,"Asia, South",OSDMA8,pop,2016,41.3825822411663,503
GBD,"Asia, South",OSDMA8,pop,2017,53.2521474930072,503
GBD,"Asia, South",OSDMA8,pop,2018,53.6409648463029,503
GBD,"Asia, South",OSDMA8,pop,2019,52.2005888217121,503
GBD,"Asia, South",OSDMA8,pop,2020,49.3222766611856,503
GBD,"Asia, South",OSDMA8,pop,2021,50.0795789122801,503
GBD,"Asia, South",OSDMA8,pop,2022,55.3324364045169,503
GBD,"Asia, Southeast",AnnualMean,pop,1990,33.4646434168162,717
GBD,"Asia, Southeast",AnnualMean,pop,1991,25.3608958393102,717
GBD,"Asia, Southeast",AnnualMean,pop,1992,24.6335351416419,717
GBD,"Asia, Southeast",AnnualMean,pop,1993,26.6484147027821,717
GBD,"Asia, Southeast",AnnualMean,pop,1994,25.4584946339185,717
GBD,"Asia, Southeast",AnnualMean,pop,1995,24.442040401865,717
GBD,"Asia, Southeast",AnnualMean,pop,1996,25.7773232662582,717
GBD,"Asia, Southeast",AnnualMean,pop,1997,30.14649601008,717
GBD,"Asia, Southeast",AnnualMean,pop,1998,27.5383451516343,717
GBD,"Asia, Southeast",AnnualMean,pop,1999,26.0634652778283,717
GBD,"Asia, Southeast",AnnualMean,pop,2000,28.022177346476,717
GBD,"Asia, Southeast",AnnualMean,pop,2001,29.0040333770143,717
GBD,"Asia, Southeast",AnnualMean,pop,2002,32.5303160085199,717
GBD,"Asia, Southeast",AnnualMean,pop,2003,30.0034635725622,717
GBD,"Asia, Southeast",AnnualMean,pop,2004,32.8806960923626,717
GBD,"Asia, Southeast",AnnualMean,pop,2005,27.9271794752323,717
GBD,"Asia, Southeast",AnnualMean,pop,2006,28.9643886879686,717
GBD,"Asia, Southeast",AnnualMean,pop,2007,26.8176237756778,717
GBD,"Asia, Southeast",AnnualMean,pop,2008,25.0959152747394,717
GBD,"Asia, Southeast",AnnualMean,pop,2009,27.6570392377929,717
GBD,"Asia, Southeast",AnnualMean,pop,2010,26.9420969369722,717
GBD,"Asia, Southeast",AnnualMean,pop,2011,26.6410900700177,717
GBD,"Asia, Southeast",AnnualMean,pop,2012,28.7373120711664,717
GBD,"Asia, Southeast",AnnualMean,pop,2013,27.0221012892789,717
GBD,"Asia, Southeast",AnnualMean,pop,2014,27.8096858101392,717
GBD,"Asia, Southeast",AnnualMean,pop,2015,30.2294244128207,717
GBD,"Asia, Southeast",AnnualMean,pop,2016,29.0776922785156,717
GBD,"Asia, Southeast",AnnualMean,pop,2017,31.0713829285503,717
GBD,"Asia, Southeast",AnnualMean,pop,2018,30.3383841915022,717
GBD,"Asia, Southeast",AnnualMean,pop,2019,33.5543360707104,717
GBD,"Asia, Southeast",AnnualMean,pop,2020,31.6212239293959,717
GBD,"Asia, Southeast",AnnualMean,pop,2021,30.9712171893327,717
GBD,"Asia, Southeast",AnnualMean,pop,2022,31.8143218196643,717
GBD,"Asia, Southeast",OSDMA8,pop,1990,34.0313961961866,717
GBD,"Asia, Southeast",OSDMA8,pop,1991,29.2911649665824,717
GBD,"Asia, Southeast",OSDMA8,pop,1992,28.6145110054801,717
GBD,"Asia, Southeast",OSDMA8,pop,1993,31.1356486598627,717
GBD,"Asia, Southeast",OSDMA8,pop,1994,29.5478109411094,717
GBD,"Asia, Southeast",OSDMA8,pop,1995,27.9010322915212,717
GBD,"Asia, Southeast",OSDMA8,pop,1996,30.6594248750339,717
GBD,"Asia, Southeast",OSDMA8,pop,1997,34.8394510165115,717
GBD,"Asia, Southeast",OSDMA8,pop,1998,31.0176638699104,717
GBD,"Asia, Southeast",OSDMA8,pop,1999,30.3864966212266,717
GBD,"Asia, Southeast",OSDMA8,pop,2000,31.9417006429921,717
GBD,"Asia, Southeast",OSDMA8,pop,2001,33.1386918673974,717
GBD,"Asia, Southeast",OSDMA8,pop,2002,35.4425576901293,717
GBD,"Asia, Southeast",OSDMA8,pop,2003,33.4059273752447,717
GBD,"Asia, Southeast",OSDMA8,pop,2004,36.1494572317411,717
GBD,"Asia, Southeast",OSDMA8,pop,2005,31.2949825523368,717
GBD,"Asia, Southeast",OSDMA8,pop,2006,31.938257655103,717
GBD,"Asia, Southeast",OSDMA8,pop,2007,30.3992308592742,717
GBD,"Asia, Southeast",OSDMA8,pop,2008,29.6724335245427,717
GBD,"Asia, Southeast",OSDMA8,pop,2009,31.5206209031811,717
GBD,"Asia, Southeast",OSDMA8,pop,2010,30.2129465509678,717
GBD,"Asia, Southeast",OSDMA8,pop,2011,30.6495099975976,717
GBD,"Asia, Southeast",OSDMA8,pop,2012,32.810151842,717
GBD,"Asia, Southeast",OSDMA8,pop,2013,31.344686290234,717
GBD,"Asia, Southeast",OSDMA8,pop,2014,33.3768646086847,717
GBD,"Asia, Southeast",OSDMA8,pop,2015,35.5899810114471,717
GBD,"Asia, Southeast",OSDMA8,pop,2016,33.1670269961405,717
GBD,"Asia, Southeast",OSDMA8,pop,2017,34.9936554324037,717
GBD,"Asia, Southeast",OSDMA8,pop,2018,35.0819565337075,717
GBD,"Asia, Southeast",OSDMA8,pop,2019,38.9197045094063,717
GBD,"Asia, Southeast",OSDMA8,pop,2020,36.3845631187321,717
GBD,"Asia, Southeast",OSDMA8,pop,2021,35.949871748163,717
GBD,"Asia, Southeast",OSDMA8,pop,2022,32.8884860289493,717
GBD,"Australasia",AnnualMean,pop,1990,26.162644116727,887
GBD,"Australasia",AnnualMean,pop,1991,26.5836228580111,887
GBD,"Australasia",AnnualMean,pop,1992,27.2762050311749,887
GBD,"Australasia",AnnualMean,pop,1993,27.6365016436619,887
GBD,"Australasia",AnnualMean,pop,1994,28.1926249259846,887
GBD,"Australasia",AnnualMean,pop,1995,28.4523855848832,887
GBD,"Australasia",AnnualMean,pop,1996,29.6341369313052,887
GBD,"Australasia",AnnualMean,pop,1997,29.1862736417415,887
GBD,"Australasia",AnnualMean,pop,1998,29.6567701474298,887
GBD,"Australasia",AnnualMean,pop,1999,28.4076535658024,887
GBD,"Australasia",AnnualMean,pop,2000,29.6965414113953,887
GBD,"Australasia",AnnualMean,pop,2001,28.3190353333329,887
GBD,"Australasia",AnnualMean,pop,2002,26.8495908025075,887
GBD,"Australasia",AnnualMean,pop,2003,27.3830156661231,887
GBD,"Australasia",AnnualMean,pop,2004,27.943832050636,887
GBD,"Australasia",AnnualMean,pop,2005,30.5338096664901,887
GBD,"Australasia",AnnualMean,pop,2006,28.5937160878683,887
GBD,"Australasia",AnnualMean,pop,2007,28.4000157652434,887
GBD,"Australasia",AnnualMean,pop,2008,27.2277390763674,887
GBD,"Australasia",AnnualMean,pop,2009,29.7258118646088,887
GBD,"Australasia",AnnualMean,pop,2010,28.387752640076,887
GBD,"Australasia",AnnualMean,pop,2011,27.5035325200658,887
GBD,"Australasia",AnnualMean,pop,2012,28.164377275624,887
GBD,"Australasia",AnnualMean,pop,2013,30.582221357293,887
GBD,"Australasia",AnnualMean,pop,2014,26.4018834767032,887
GBD,"Australasia",AnnualMean,pop,2015,24.2444896823217,887
GBD,"Australasia",AnnualMean,pop,2016,24.1585661231983,887
GBD,"Australasia",AnnualMean,pop,2017,25.1693687768158,887
GBD,"Australasia",AnnualMean,pop,2018,25.090146019043,887
GBD,"Australasia",AnnualMean,pop,2019,25.7641773748781,887
GBD,"Australasia",AnnualMean,pop,2020,24.4986173705704,887
GBD,"Australasia",AnnualMean,pop,2021,25.7803264305058,887
GBD,"Australasia",AnnualMean,pop,2022,24.3619610800782,887
GBD,"Australasia",OSDMA8,pop,1990,28.582048154979,887
GBD,"Australasia",OSDMA8,pop,1991,30.2900390523935,887
GBD,"Australasia",OSDMA8,pop,1992,31.2211690928604,887
GBD,"Australasia",OSDMA8,pop,1993,31.4251864122458,887
GBD,"Australasia",OSDMA8,pop,1994,32.8941855205553,887
GBD,"Australasia",OSDMA8,pop,1995,30.8118364701131,887
GBD,"Australasia",OSDMA8,pop,1996,32.6390102599031,887
GBD,"Australasia",OSDMA8,pop,1997,32.3570256128755,887
GBD,"Australasia",OSDMA8,pop,1998,31.9445242476346,887
GBD,"Australasia",OSDMA8,pop,1999,30.4378407438343,887
GBD,"Australasia",OSDMA8,pop,2000,31.6376695201161,887
GBD,"Australasia",OSDMA8,pop,2001,30.7595327152943,887
GBD,"Australasia",OSDMA8,pop,2002,31.0523124233606,887
GBD,"Australasia",OSDMA8,pop,2003,30.3249114212312,887
GBD,"Australasia",OSDMA8,pop,2004,30.3440876959332,887
GBD,"Australasia",OSDMA8,pop,2005,34.7615270850474,887
GBD,"Australasia",OSDMA8,pop,2006,30.9148849595548,887
GBD,"Australasia",OSDMA8,pop,2007,31.0566298617255,887
GBD,"Australasia",OSDMA8,pop,2008,30.2705326740179,887
GBD,"Australasia",OSDMA8,pop,2009,33.8231143204133,887
GBD,"Australasia",OSDMA8,pop,2010,30.8957835321884,887
GBD,"Australasia",OSDMA8,pop,2011,30.6692125502201,887
GBD,"Australasia",OSDMA8,pop,2012,32.4207551206327,887
GBD,"Australasia",OSDMA8,pop,2013,32.8953725611917,887
GBD,"Australasia",OSDMA8,pop,2014,30.2313789536589,887
GBD,"Australasia",OSDMA8,pop,2015,27.1174347592869,887
GBD,"Australasia",OSDMA8,pop,2016,26.8044487206899,887
GBD,"Australasia",OSDMA8,pop,2017,27.7255518178327,887
GBD,"Australasia",OSDMA8,pop,2018,27.055678566327,887
GBD,"Australasia",OSDMA8,pop,2019,28.4484731650806,887
GBD,"Australasia",OSDMA8,pop,2020,26.594843403048,887
GBD,"Australasia",OSDMA8,pop,2021,28.4074317323444,887
GBD,"Australasia",OSDMA8,pop,2022,26.9602712099503,887
GBD,"Caribbean",AnnualMean,pop,1990,33.2986579237754,119
GBD,"Caribbean",AnnualMean,pop,1991,33.548923225837,119
GBD,"Caribbean",AnnualMean,pop,1992,30.8706912986697,119
GBD,"Caribbean",AnnualMean,pop,1993,33.0781720921454,119
GBD,"Caribbean",AnnualMean,pop,1994,33.3335686994814,119
GBD,"Caribbean",AnnualMean,pop,1995,34.4183774139715,119
GBD,"Caribbean",AnnualMean,pop,1996,34.8103315123117,119
GBD,"Caribbean",AnnualMean,pop,1997,34.4966403127517,119
GBD,"Caribbean",AnnualMean,pop,1998,35.7992050269168,119
GBD,"Caribbean",AnnualMean,pop,1999,35.1977000857679,119
GBD,"Caribbean",AnnualMean,pop,2000,34.8823837920505,119
GBD,"Caribbean",AnnualMean,pop,2001,31.604118018538,119
GBD,"Caribbean",AnnualMean,pop,2002,33.8744567722593,119
GBD,"Caribbean",AnnualMean,pop,2003,32.9199951565388,119
GBD,"Caribbean",AnnualMean,pop,2004,31.4555800940156,119
GBD,"Caribbean",AnnualMean,pop,2005,28.8095030994031,119
GBD,"Caribbean",AnnualMean,pop,2006,29.639535502838,119
GBD,"Caribbean",AnnualMean,pop,2007,29.0181754875657,119
GBD,"Caribbean",AnnualMean,pop,2008,30.2435924985513,119
GBD,"Caribbean",AnnualMean,pop,2009,27.9412999208448,119
GBD,"Caribbean",AnnualMean,pop,2010,30.2014863970224,119
GBD,"Caribbean",AnnualMean,pop,2011,28.7133484216129,119
GBD,"Caribbean",AnnualMean,pop,2012,30.0628108837445,119
GBD,"Caribbean",AnnualMean,pop,2013,32.1151473558472,119
GBD,"Caribbean",AnnualMean,pop,2014,38.5892698490454,119
GBD,"Caribbean",AnnualMean,pop,2015,29.8668615273595,119
GBD,"Caribbean",AnnualMean,pop,2016,30.9896426026875,119
GBD,"Caribbean",AnnualMean,pop,2017,30.8725640008494,119
GBD,"Caribbean",AnnualMean,pop,2018,33.203054396695,119
GBD,"Caribbean",AnnualMean,pop,2019,31.1182626881064,119
GBD,"Caribbean",AnnualMean,pop,2020,29.2691480396779,119
GBD,"Caribbean",AnnualMean,pop,2021,31.9644218099084,119
GBD,"Caribbean",AnnualMean,pop,2022,29.299294738527,119
GBD,"Caribbean",OSDMA8,pop,1990,35.9086534786724,119
GBD,"Caribbean",OSDMA8,pop,1991,36.9401561114739,119
GBD,"Caribbean",OSDMA8,pop,1992,35.966777357576,119
GBD,"Caribbean",OSDMA8,pop,1993,37.1397914938902,119
GBD,"Caribbean",OSDMA8,pop,1994,37.2235448748288,119
GBD,"Caribbean",OSDMA8,pop,1995,38.9517039684889,119
GBD,"Caribbean",OSDMA8,pop,1996,39.5637124532332,119
GBD,"Caribbean",OSDMA8,pop,1997,38.3295321636027,119
GBD,"Caribbean",OSDMA8,pop,1998,40.2580259902619,119
GBD,"Caribbean",OSDMA8,pop,1999,38.3499431737146,119
GBD,"Caribbean",OSDMA8,pop,2000,39.2349989232094,119
GBD,"Caribbean",OSDMA8,pop,2001,34.4895606874601,119
GBD,"Caribbean",OSDMA8,pop,2002,37.3266210968899,119
GBD,"Caribbean",OSDMA8,pop,2003,36.9585544751465,119
GBD,"Caribbean",OSDMA8,pop,2004,35.9563704648276,119
GBD,"Caribbean",OSDMA8,pop,2005,32.3848289316097,119
GBD,"Caribbean",OSDMA8,pop,2006,33.9770377418871,119
GBD,"Caribbean",OSDMA8,pop,2007,32.7996240798342,119
GBD,"Caribbean",OSDMA8,pop,2008,33.6177559026689,119
GBD,"Caribbean",OSDMA8,pop,2009,31.8651351321069,119
GBD,"Caribbean",OSDMA8,pop,2010,33.4526399240098,119
GBD,"Caribbean",OSDMA8,pop,2011,32.4805886579736,119
GBD,"Caribbean",OSDMA8,pop,2012,33.1569075293369,119
GBD,"Caribbean",OSDMA8,pop,2013,36.444904533263,119
GBD,"Caribbean",OSDMA8,pop,2014,42.2191356782371,119
GBD,"Caribbean",OSDMA8,pop,2015,33.2947243930535,119
GBD,"Caribbean",OSDMA8,pop,2016,34.2864728764545,119
GBD,"Caribbean",OSDMA8,pop,2017,34.7568286939119,119
GBD,"Caribbean",OSDMA8,pop,2018,36.1987302280213,119
GBD,"Caribbean",OSDMA8,pop,2019,34.2384898260609,119
GBD,"Caribbean",OSDMA8,pop,2020,33.0559284555985,119
GBD,"Caribbean",OSDMA8,pop,2021,34.5160302719321,119
GBD,"Caribbean",OSDMA8,pop,2022,31.4511776103376,119
GBD,"Europe, Central",AnnualMean,pop,1990,39.18685606877,158
GBD,"Europe, Central",AnnualMean,pop,1991,32.0034384700519,158
GBD,"Europe, Central",AnnualMean,pop,1992,34.5978684590441,158
GBD,"Europe, Central",AnnualMean,pop,1993,33.1932096168151,158
GBD,"Europe, Central",AnnualMean,pop,1994,36.6426580199563,158
GBD,"Europe, Central",AnnualMean,pop,1995,36.186968713253,158
GBD,"Europe, Central",AnnualMean,pop,1996,35.3827045518542,158
GBD,"Europe, Central",AnnualMean,pop,1997,34.4200770772802,158
GBD,"Europe, Central",AnnualMean,pop,1998,32.9821601827628,158
GBD,"Europe, Central",AnnualMean,pop,1999,32.1152247261157,158
GBD,"Europe, Central",AnnualMean,pop,2000,32.221585442989,158
GBD,"Europe, Central",AnnualMean,pop,2001,31.4555238193764,158
GBD,"Europe, Central",AnnualMean,pop,2002,37.0116006743057,158
GBD,"Europe, Central",AnnualMean,pop,2003,36.3033208462778,158
GBD,"Europe, Central",AnnualMean,pop,2004,34.3135661244762,158
GBD,"Europe, Central",AnnualMean,pop,2005,35.1857904572011,158
GBD,"Europe, Central",AnnualMean,pop,2006,35.1855466985458,158
GBD,"Europe, Central",AnnualMean,pop,2007,34.6141288060251,158
GBD,"Europe, Central",AnnualMean,pop,2008,35.2311367031521,158
GBD,"Europe, Central",AnnualMean,pop,2009,34.1033902779738,158
GBD,"Europe, Central",AnnualMean,pop,2010,32.617774646869,158
GBD,"Europe, Central",AnnualMean,pop,2011,33.2625956566303,158
GBD,"Europe, Central",AnnualMean,pop,2012,34.0551869427835,158
GBD,"Europe, Central",AnnualMean,pop,2013,32.7041760537304,158
GBD,"Europe, Central",AnnualMean,pop,2014,29.6182974260512,158
GBD,"Europe, Central",AnnualMean,pop,2015,32.2364412627249,158
GBD,"Europe, Central",AnnualMean,pop,2016,30.6667991176979,158
GBD,"Europe, Central",AnnualMean,pop,2017,32.8373915005837,158
GBD,"Europe, Central",AnnualMean,pop,2018,35.211400318821,158
GBD,"Europe, Central",AnnualMean,pop,2019,34.7515581378604,158
GBD,"Europe, Central",AnnualMean,pop,2020,32.3041086457937,158
GBD,"Europe, Central",AnnualMean,pop,2021,33.73656997819,158
GBD,"Europe, Central",AnnualMean,pop,2022,36.0665643306099,158
GBD,"Europe, Central",OSDMA8,pop,1990,50.7591810516769,158
GBD,"Europe, Central",OSDMA8,pop,1991,42.557760431353,158
GBD,"Europe, Central",OSDMA8,pop,1992,46.2466144168484,158
GBD,"Europe, Central",OSDMA8,pop,1993,43.6981369813607,158
GBD,"Europe, Central",OSDMA8,pop,1994,47.9835481584278,158
GBD,"Europe, Central",OSDMA8,pop,1995,45.6512227560217,158
GBD,"Europe, Central",OSDMA8,pop,1996,46.1762689213995,158
GBD,"Europe, Central",OSDMA8,pop,1997,44.3731382492821,158
GBD,"Europe, Central",OSDMA8,pop,1998,42.7759162722667,158
GBD,"Europe, Central",OSDMA8,pop,1999,40.7160966407104,158
GBD,"Europe, Central",OSDMA8,pop,2000,41.2133923592717,158
GBD,"Europe, Central",OSDMA8,pop,2001,40.0571417562953,158
GBD,"Europe, Central",OSDMA8,pop,2002,48.0375128430283,158
GBD,"Europe, Central",OSDMA8,pop,2003,47.3297113337755,158
GBD,"Europe, Central",OSDMA8,pop,2004,43.4751943490378,158
GBD,"Europe, Central",OSDMA8,pop,2005,45.1835279359318,158
GBD,"Europe, Central",OSDMA8,pop,2006,45.1192841357137,158
GBD,"Europe, Central",OSDMA8,pop,2007,45.6808197442596,158
GBD,"Europe, Central",OSDMA8,pop,2008,45.3668602247187,158
GBD,"Europe, Central",OSDMA8,pop,2009,44.810155724049,158
GBD,"Europe, Central",OSDMA8,pop,2010,41.0178132814676,158
GBD,"Europe, Central",OSDMA8,pop,2011,42.3026716665381,158
GBD,"Europe, Central",OSDMA8,pop,2012,43.6865061008004,158
GBD,"Europe, Central",OSDMA8,pop,2013,41.9316160150983,158
GBD,"Europe, Central",OSDMA8,pop,2014,37.8980828723624,158
GBD,"Europe, Central",OSDMA8,pop,2015,41.6807621585163,158
GBD,"Europe, Central",OSDMA8,pop,2016,39.4899390779776,158
GBD,"Europe, Central",OSDMA8,pop,2017,40.9480043041918,158
GBD,"Europe, Central",OSDMA8,pop,2018,44.8257488850777,158
GBD,"Europe, Central",OSDMA8,pop,2019,43.4983025096228,158
GBD,"Europe, Central",OSDMA8,pop,2020,40.9631698251073,158
GBD,"Europe, Central",OSDMA8,pop,2021,42.180315820446,158
GBD,"Europe, Central",OSDMA8,pop,2022,45.7419896622522,158
GBD,"Europe, Eastern",AnnualMean,pop,1990,34.7601932214429,3259
GBD,"Europe, Eastern",AnnualMean,pop,1991,30.0946197958848,3259
GBD,"Europe, Eastern",AnnualMean,pop,1992,30.8091124127997,3259
GBD,"Europe, Eastern",AnnualMean,pop,1993,30.8433000879352,3259
GBD,"Europe, Eastern",AnnualMean,pop,1994,32.6794166612378,3259
GBD,"Europe, Eastern",AnnualMean,pop,1995,33.1974181386347,3259
GBD,"Europe, Eastern",AnnualMean,pop,1996,36.7099063127558,3259
GBD,"Europe, Eastern",AnnualMean,pop,1997,31.4501609619579,3259
GBD,"Europe, Eastern",AnnualMean,pop,1998,29.4436040652432,3259
GBD,"Europe, Eastern",AnnualMean,pop,1999,27.3884814567699,3259
GBD,"Europe, Eastern",AnnualMean,pop,2000,26.4465310314078,3259
GBD,"Europe, Eastern",AnnualMean,pop,2001,26.6276747161157,3259
GBD,"Europe, Eastern",AnnualMean,pop,2002,33.9862454181254,3259
GBD,"Europe, Eastern",AnnualMean,pop,2003,31.8463226716054,3259
GBD,"Europe, Eastern",AnnualMean,pop,2004,30.9330149816692,3259
GBD,"Europe, Eastern",AnnualMean,pop,2005,32.2125605561387,3259
GBD,"Europe, Eastern",AnnualMean,pop,2006,32.198181182225,3259
GBD,"Europe, Eastern",AnnualMean,pop,2007,31.9512695357849,3259
GBD,"Europe, Eastern",AnnualMean,pop,2008,32.5134988811455,3259
GBD,"Europe, Eastern",AnnualMean,pop,2009,30.0978205381683,3259
GBD,"Europe, Eastern",AnnualMean,pop,2010,31.9627102547292,3259
GBD,"Europe, Eastern",AnnualMean,pop,2011,29.3268842105976,3259
GBD,"Europe, Eastern",AnnualMean,pop,2012,33.211554352913,3259
GBD,"Europe, Eastern",AnnualMean,pop,2013,28.4255171882818,3259
GBD,"Europe, Eastern",AnnualMean,pop,2014,26.6121894189766,3259
GBD,"Europe, Eastern",AnnualMean,pop,2015,30.232041185879,3259
GBD,"Europe, Eastern",AnnualMean,pop,2016,28.8306653223261,3259
GBD,"Europe, Eastern",AnnualMean,pop,2017,26.8428163170431,3259
GBD,"Europe, Eastern",AnnualMean,pop,2018,28.272166789684,3259
GBD,"Europe, Eastern",AnnualMean,pop,2019,28.933605461707,3259
GBD,"Europe, Eastern",AnnualMean,pop,2020,27.6905908518549,3259
GBD,"Europe, Eastern",AnnualMean,pop,2021,31.2949055937837,3259
GBD,"Europe, Eastern",AnnualMean,pop,2022,35.4404111711084,3259
GBD,"Europe, Eastern",OSDMA8,pop,1990,39.4606200492277,3259
GBD,"Europe, Eastern",OSDMA8,pop,1991,38.5972758231397,3259
GBD,"Europe, Eastern",OSDMA8,pop,1992,39.3918695488108,3259
GBD,"Europe, Eastern",OSDMA8,pop,1993,38.6745948184272,3259
GBD,"Europe, Eastern",OSDMA8,pop,1994,40.017476908163,3259
GBD,"Europe, Eastern",OSDMA8,pop,1995,40.1016827548744,3259
GBD,"Europe, Eastern",OSDMA8,pop,1996,46.3807880803552,3259
GBD,"Europe, Eastern",OSDMA8,pop,1997,38.9384824286945,3259
GBD,"Europe, Eastern",OSDMA8,pop,1998,36.4927521161782,3259
GBD,"Europe, Eastern",OSDMA8,pop,1999,34.0334507816351,3259
GBD,"Europe, Eastern",OSDMA8,pop,2000,32.4517496047627,3259
GBD,"Europe, Eastern",OSDMA8,pop,2001,32.8976580116015,3259
GBD,"Europe, Eastern",OSDMA8,pop,2002,41.5364551838616,3259
GBD,"Europe, Eastern",OSDMA8,pop,2003,39.2398309588749,3259
GBD,"Europe, Eastern",OSDMA8,pop,2004,38.2049286486622,3259
GBD,"Europe, Eastern",OSDMA8,pop,2005,40.9538379300628,3259
GBD,"Europe, Eastern",OSDMA8,pop,2006,40.1079274286165,3259
GBD,"Europe, Eastern",OSDMA8,pop,2007,39.4051446381709,3259
GBD,"Europe, Eastern",OSDMA8,pop,2008,40.7429470232676,3259
GBD,"Europe, Eastern",OSDMA8,pop,2009,37.8917967427608,3259
GBD,"Europe, Eastern",OSDMA8,pop,2010,39.5995351678404,3259
GBD,"Europe, Eastern",OSDMA8,pop,2011,35.5335317263934,3259
GBD,"Europe, Eastern",OSDMA8,pop,2012,41.4371546698309,3259
GBD,"Europe, Eastern",OSDMA8,pop,2013,34.8172057780716,3259
GBD,"Europe, Eastern",OSDMA8,pop,2014,32.7044293656869,3259
GBD,"Europe, Eastern",OSDMA8,pop,2015,37.038940316735,3259
GBD,"Europe, Eastern",OSDMA8,pop,2016,35.7894064471615,3259
GBD,"Europe, Eastern",OSDMA8,pop,2017,32.3430701595735,3259
GBD,"Europe, Eastern",OSDMA8,pop,2018,34.0142472598297,3259
GBD,"Europe, Eastern",OSDMA8,pop,2019,35.1347063683566,3259
GBD,"Europe, Eastern",OSDMA8,pop,2020,33.8903060743409,3259
GBD,"Europe, Eastern",OSDMA8,pop,2021,38.167074687428,3259
GBD,"Europe, Eastern",OSDMA8,pop,2022,40.6448946645659,3259
GBD,"Europe, Western",AnnualMean,pop,1990,33.709450946444,964
GBD,"Europe, Western",AnnualMean,pop,1991,33.9292377287168,964
GBD,"Europe, Western",AnnualMean,pop,1992,32.7105103363118,964
GBD,"Europe, Western",AnnualMean,pop,1993,32.1719258522609,964
GBD,"Europe, Western",AnnualMean,pop,1994,34.4768185465467,964
GBD,"Europe, Western",AnnualMean,pop,1995,34.9393766692848,964
GBD,"Europe, Western",AnnualMean,pop,1996,34.9084982317661,964
GBD,"Europe, Western",AnnualMean,pop,1997,33.3853332920435,964
GBD,"Europe, Western",AnnualMean,pop,1998,34.1300793326727,964
GBD,"Europe, Western",AnnualMean,pop,1999,33.9011043923567,964
GBD,"Europe, Western",AnnualMean,pop,2000,32.5226539792006,964
GBD,"Europe, Western",AnnualMean,pop,2001,32.7475446328445,964
